consumer_subnet,consumer_iplist,provider_appgroup_combined,provider_app,provider_env,provider_loc,transmission,port,protocol,reported_policy_decision,draft_policy_decision,reported_by,first_detected,last_detected,num_flows
0.0.0.0,Non-RFC1918,DHCP A | INFRZZSTRUCTURE | PROD | ON PREgIOM,INFRZZSTRUCTURE,PROD,ON PREgIOM,Broadcast,67,UDP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:03:23Z,2021-07-16T23:48:49Z,487
0.0.0.0,Non-RFC1918,WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,Broadcast,67,UDP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T06:22:55Z,2021-07-16T12:07:42Z,69
10.51.123.0,RFC1918; IPL-RFC_1918,WEB/DB A | NZZUTILUS | TEST | ON PREgIOM,NZZUTILUS,TEST,ON PREgIOM,Unicast,9909,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:07:50Z,2021-07-16T23:38:38Z,49
10.51.123.0,RFC1918; IPL-RFC_1918,WEB/DB A | PO | TEST | ON PREgIOM,PO,TEST,ON PREgIOM,Unicast,0,ICMP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:07:49Z,2021-07-16T23:38:37Z,49
10.51.123.0,RFC1918; IPL-RFC_1918,WEB/DB A | PO | TEST | ON PREgIOM,PO,TEST,ON PREgIOM,Unicast,9909,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:07:49Z,2021-07-16T23:38:37Z,49
10.51.123.0,RFC1918; IPL-RFC_1918,WORKSTATION | HELP DESK | PROD | ON PREgIOM,HELP DESK,PROD,ON PREgIOM,Unicast,0,ICMP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:07:40Z,2021-07-16T23:08:27Z,72
10.51.123.0,RFC1918; IPL-RFC_1918,WORKSTATION | HELP DESK | PROD | ON PREgIOM,HELP DESK,PROD,ON PREgIOM,Unicast,9909,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:06:47Z,2021-07-16T23:08:27Z,120
10.51.123.0,RFC1918; IPL-RFC_1918,WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,Unicast,0,ICMP,Allowed,Allowed,Provider,2021-07-16T00:07:13Z,2021-07-16T23:40:31Z,1246
10.51.123.0,RFC1918; IPL-RFC_1918,WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,Unicast,9909,TCP,Allowed,Allowed,Provider,2021-07-16T00:07:13Z,2021-07-16T23:40:31Z,1246
10.51.15.0,RFC1918; IPL-RFC_1918,APPLICATION | NOOSPHERE | PROD | ON PREgIOM,NOOSPHERE,PROD,ON PREgIOM,Unicast,445,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T07:04:21Z,2021-07-16T18:52:07Z,8
10.51.15.0,RFC1918; IPL-RFC_1918,APPLICATION | NZZME SPZZCE | PROD | ON PREgIOM,NZZME SPZZCE,PROD,ON PREgIOM,Unicast,445,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T07:03:50Z,2021-07-16T18:51:36Z,6
10.51.15.0,RFC1918; IPL-RFC_1918,CERT AUTH | INFRZZSTRUCTURE | PROD | ON PREgIOM,INFRZZSTRUCTURE,PROD,ON PREgIOM,Unicast,80,TCP,Allowed,Allowed,Provider,2021-07-16T04:13:50Z,2021-07-16T22:28:51Z,4
10.51.15.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,53,UDP,Allowed,Allowed,Provider,2021-07-16T00:00:34Z,2021-07-16T23:37:29Z,3837
10.51.15.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,88,TCP,Allowed,Allowed,Provider,2021-07-16T04:36:55Z,2021-07-16T23:32:46Z,148
10.51.15.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,135,TCP,Allowed,Allowed,Provider,2021-07-16T00:07:02Z,2021-07-16T23:26:02Z,117
10.51.15.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,389,TCP,Allowed,Allowed,Provider,2021-07-16T00:13:49Z,2021-07-16T22:52:26Z,257
10.51.15.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,389,UDP,Allowed,Allowed,Provider,2021-07-16T00:07:02Z,2021-07-16T23:26:02Z,192
10.51.15.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,445,TCP,Allowed,Allowed,Provider,2021-07-16T00:02:42Z,2021-07-16T23:37:26Z,268
10.51.15.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,3268,TCP,Allowed,Allowed,Provider,2021-07-16T21:04:04Z,2021-07-16T21:04:04Z,4
10.51.15.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,49156,TCP,Allowed,Allowed,Provider,2021-07-16T00:07:02Z,2021-07-16T23:26:02Z,194
10.51.15.0,RFC1918; IPL-RFC_1918,FOLDER REDIRECT | INFRZZSTRUCTURE | PROD | ON PREgIOM,INFRZZSTRUCTURE,PROD,ON PREgIOM,Unicast,445,TCP,Allowed,Allowed,Provider,2021-07-16T07:06:39Z,2021-07-16T18:52:06Z,5
10.51.15.0,RFC1918; IPL-RFC_1918,FOLDER REDIRECT | MULTI ZZPP | PROD | ON PREgIOM,MULTI ZZPP,PROD,ON PREgIOM,Unicast,445,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T07:03:50Z,2021-07-16T18:51:36Z,5
10.51.15.0,RFC1918; IPL-RFC_1918,PATCH MGMT | IST WSUS | PROD | ON PREgIOM,IST WSUS,PROD,ON PREgIOM,Unicast,8530,TCP,Allowed,Allowed,Provider,2021-07-16T00:05:05Z,2021-07-16T23:47:32Z,421
10.51.15.0,RFC1918; IPL-RFC_1918,PATCH MGMT | SOLZZRWINDS | PROD | ON PREgIOM,SOLZZRWINDS,PROD,ON PREgIOM,Unicast,80,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T01:25:34Z,2021-07-16T23:20:34Z,58
10.51.15.0,RFC1918; IPL-RFC_1918,PATCH MGMT | SOLZZRWINDS | PROD | ON PREgIOM,SOLZZRWINDS,PROD,ON PREgIOM,Unicast,10123,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:20:47Z,2021-07-16T19:22:41Z,23
10.51.15.0,RFC1918; IPL-RFC_1918,WEB | ENCORE TELLER | PROD | ON PREgIOM,ENCORE TELLER,PROD,ON PREgIOM,Unicast,80,TCP,Allowed,Allowed,Provider,2021-07-16T00:03:06Z,2021-07-16T23:30:37Z,254
10.51.15.0,RFC1918; IPL-RFC_1918,WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,Unicast,445,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T07:04:20Z,2021-07-16T18:52:56Z,5
10.51.2.0,RFC1918; IPL-RFC_1918,APPLICATION | INTERMZZPPER | PROD | ON PREgIOM,INTERMZZPPER,PROD,ON PREgIOM,Unicast,0,ICMP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:03:10Z,2021-07-16T23:38:40Z,280
10.51.2.0,RFC1918; IPL-RFC_1918,APPLICATION | NOOSPHERE | PROD | ON PREgIOM,NOOSPHERE,PROD,ON PREgIOM,Unicast,445,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:19:19Z,2021-07-16T18:57:01Z,39
10.51.2.0,RFC1918; IPL-RFC_1918,APPLICATION | NZZME SPZZCE | PROD | ON PREgIOM,NZZME SPZZCE,PROD,ON PREgIOM,Unicast,445,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:02:24Z,2021-07-16T23:24:33Z,306
10.51.2.0,RFC1918; IPL-RFC_1918,APPLICATION | NZZUTILUS | PROD | ON PREgIOM,NZZUTILUS,PROD,ON PREgIOM,Unicast,443,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T04:17:58Z,2021-07-16T07:55:55Z,272
10.51.2.0,RFC1918; IPL-RFC_1918,APPLICATION | OKTZZ | PROD | ON PREgIOM,OKTZZ,PROD,ON PREgIOM,Unicast,80,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T01:57:36Z,2021-07-16T22:50:44Z,32
10.51.2.0,RFC1918; IPL-RFC_1918,APPLICATION | SCO | PROD | ON PREgIOM,SCO,PROD,ON PREgIOM,Unicast,80,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T01:26:42Z,2021-07-16T22:33:29Z,1814
10.51.2.0,RFC1918; IPL-RFC_1918,APPLICATION | SYSLOGS | PROD | ON PREgIOM,SYSLOGS,PROD,ON PREgIOM,Unicast,514,UDP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:13:31Z,2021-07-16T19:12:18Z,28
10.51.2.0,RFC1918; IPL-RFC_1918,APPLICATION | TCM | PROD | ON PREgIOM,TCM,PROD,ON PREgIOM,Unicast,80,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:05:08Z,2021-07-16T20:14:21Z,18
10.51.2.0,RFC1918; IPL-RFC_1918,APPLICATION | TCM | PROD | ON PREgIOM,TCM,PROD,ON PREgIOM,Unicast,445,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:29:09Z,2021-07-16T19:29:25Z,28
10.51.2.0,RFC1918; IPL-RFC_1918,APPLICATION | TCM | PROD | ON PREgIOM,TCM,PROD,ON PREgIOM,Unicast,25000,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:00:31Z,2021-07-16T23:30:38Z,56380
10.51.2.0,RFC1918; IPL-RFC_1918,APPLICATION | TCM | PROD | ON PREgIOM,TCM,PROD,ON PREgIOM,Unicast,41550,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:13:19Z,2021-07-16T22:47:29Z,413
10.51.2.0,RFC1918; IPL-RFC_1918,CERT AUTH | INFRZZSTRUCTURE | PROD | ON PREgIOM,INFRZZSTRUCTURE,PROD,ON PREgIOM,Unicast,80,TCP,Allowed,Allowed,Provider,2021-07-16T00:06:34Z,2021-07-16T22:59:26Z,39
10.51.2.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,53,UDP,Allowed,Allowed,Provider,2021-07-16T00:00:02Z,2021-07-16T23:40:33Z,65576
10.51.2.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,88,TCP,Allowed,Allowed,Provider,2021-07-16T00:00:10Z,2021-07-16T23:37:53Z,3857
10.51.2.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,135,TCP,Allowed,Allowed,Provider,2021-07-16T00:00:10Z,2021-07-16T23:39:23Z,2476
10.51.2.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,389,TCP,Allowed,Allowed,Provider,2021-07-16T00:00:10Z,2021-07-16T23:37:49Z,3185
10.51.2.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,389,UDP,Allowed,Allowed,Provider,2021-07-16T00:00:10Z,2021-07-16T23:39:57Z,2178
10.51.2.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,445,TCP,Allowed,Allowed,Provider,2021-07-16T00:00:15Z,2021-07-16T23:39:57Z,2843
10.51.2.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,3268,TCP,Allowed,Allowed,Provider,2021-07-16T00:05:10Z,2021-07-16T21:48:01Z,453
10.51.2.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,49156,TCP,Allowed,Allowed,Provider,2021-07-16T00:00:10Z,2021-07-16T23:37:49Z,2601
10.51.2.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,49158,TCP,Allowed,Allowed,Provider,2021-07-16T00:07:38Z,2021-07-16T23:39:23Z,245
10.51.2.0,RFC1918; IPL-RFC_1918,EKM | EKM | PROD | ON PREgIOM,EKM,PROD,ON PREgIOM,Unicast,3801,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:15:04Z,2021-07-16T16:15:44Z,60
10.51.2.0,RFC1918; IPL-RFC_1918,FILE A | INFRZZSTRUCTURE | PROD | MZZJURO,INFRZZSTRUCTURE,PROD,MZZJURO,Unicast,7680,TCP,Allowed,Allowed,Provider,2021-07-16T00:22:49Z,2021-07-17T01:06:53Z,104
10.51.2.0,RFC1918; IPL-RFC_1918,FILE A | INFRZZSTRUCTURE | PROD | POHNPEgIOI,INFRZZSTRUCTURE,PROD,POHNPEgIOI,Unicast,7680,TCP,Allowed,Allowed,Provider,2021-07-16T00:15:42Z,2021-07-16T23:39:50Z,85
10.51.2.0,RFC1918; IPL-RFC_1918,FOLDER REDIRECT | INFRZZSTRUCTURE | PROD | ON PREgIOM,INFRZZSTRUCTURE,PROD,ON PREgIOM,Unicast,445,TCP,Allowed,Allowed,Provider,2021-07-16T00:04:32Z,2021-07-16T23:29:56Z,580
10.51.2.0,RFC1918; IPL-RFC_1918,FOLDER REDIRECT | MULTI ZZPP | PROD | ON PREgIOM,MULTI ZZPP,PROD,ON PREgIOM,Unicast,445,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:03:30Z,2021-07-16T20:52:54Z,164
10.51.2.0,RFC1918; IPL-RFC_1918,INT FTP | FTP | PROD | ON PREgIOM,FTP,PROD,ON PREgIOM,Unicast,22,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:01:47Z,2021-07-16T23:00:31Z,23
10.51.2.0,RFC1918; IPL-RFC_1918,PATCH MGMT | IST WSUS | PROD | ON PREgIOM,IST WSUS,PROD,ON PREgIOM,Unicast,8530,TCP,Allowed,Allowed,Provider,2021-07-16T00:04:15Z,2021-07-16T23:47:22Z,4318
10.51.2.0,RFC1918; IPL-RFC_1918,PATCH MGMT | SOLZZRWINDS | PROD | ON PREgIOM,SOLZZRWINDS,PROD,ON PREgIOM,Unicast,80,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:02:16Z,2021-07-16T23:44:11Z,961
10.51.2.0,RFC1918; IPL-RFC_1918,PATCH MGMT | SOLZZRWINDS | PROD | ON PREgIOM,SOLZZRWINDS,PROD,ON PREgIOM,Unicast,10123,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:15:33Z,2021-07-16T19:28:32Z,188
10.51.2.0,RFC1918; IPL-RFC_1918,SQL A | INFRZZSTRUCTURE | PROD | ON PREgIOM,INFRZZSTRUCTURE,PROD,ON PREgIOM,Unicast,1433,TCP,Allowed,Allowed,Provider,2021-07-16T02:10:13Z,2021-07-16T20:18:19Z,10
10.51.2.0,RFC1918; IPL-RFC_1918,WEB | NZZUTILUS | PROD | ON PREgIOM,NZZUTILUS,PROD,ON PREgIOM,Unicast,443,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T02:10:14Z,2021-07-16T20:18:21Z,4
10.51.2.0,RFC1918; IPL-RFC_1918,WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,Unicast,0,ICMP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:01:55Z,2021-07-16T23:33:58Z,287
10.51.2.0,RFC1918; IPL-RFC_1918,WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,Unicast,445,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T01:02:14Z,2021-07-16T23:33:11Z,50
10.51.2.0,RFC1918; IPL-RFC_1918,WORKSTATION | HELP DESK | PROD | ON PREgIOM,HELP DESK,PROD,ON PREgIOM,Multicast,1900,UDP,Allowed,Allowed,Provider,2021-07-16T00:07:09Z,2021-07-16T23:25:08Z,982
10.51.2.0,RFC1918; IPL-RFC_1918,WORKSTATION | HELP DESK | PROD | ON PREgIOM,HELP DESK,PROD,ON PREgIOM,Multicast,5353,UDP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T01:57:13Z,2021-07-16T22:00:10Z,4
10.51.2.0,RFC1918; IPL-RFC_1918,WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,Multicast,1900,UDP,Allowed,Allowed,Provider,2021-07-16T00:00:12Z,2021-07-16T23:25:39Z,13499
10.51.2.0,RFC1918; IPL-RFC_1918,WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,Multicast,3702,UDP,Allowed,Allowed,Provider,2021-07-16T00:01:24Z,2021-07-16T23:48:12Z,1897
10.51.2.0,RFC1918; IPL-RFC_1918,WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,Multicast,5353,UDP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T01:57:13Z,2021-07-16T22:00:41Z,24
10.51.2.0,RFC1918; IPL-RFC_1918,WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,Unicast,5357,TCP,Allowed,Allowed,Provider,2021-07-16T05:10:50Z,2021-07-16T08:15:19Z,23
10.51.2.0,RFC1918; IPL-RFC_1918,WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,Unicast,7680,TCP,Allowed,Allowed,Provider,2021-07-16T00:03:04Z,2021-07-16T23:34:40Z,437
10.51.20.0,RFC1918; IPL-RFC_1918,APPLICATION | LPDP | PROD | ON PREgIOM,LPDP,PROD,ON PREgIOM,Unicast,445,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:27:03Z,2021-07-16T21:55:48Z,290
10.51.20.0,RFC1918; IPL-RFC_1918,APPLICATION | LPDP | PROD | ON PREgIOM,LPDP,PROD,ON PREgIOM,Unicast,8080,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:28:54Z,2021-07-16T07:34:47Z,531
10.51.20.0,RFC1918; IPL-RFC_1918,APPLICATION | LPDP | PROD | ON PREgIOM,LPDP,PROD,ON PREgIOM,Unicast,49288,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T05:37:54Z,2021-07-16T07:55:18Z,23
10.51.20.0,RFC1918; IPL-RFC_1918,APPLICATION | LPDP | PROD | ON PREgIOM,LPDP,PROD,ON PREgIOM,Unicast,49590,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T06:39:56Z,2021-07-16T07:52:07Z,8
10.51.20.0,RFC1918; IPL-RFC_1918,APPLICATION | LPDP | TEST | ON PREgIOM,LPDP,TEST,ON PREgIOM,Unicast,445,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T04:50:21Z,2021-07-16T21:07:31Z,10
10.51.20.0,RFC1918; IPL-RFC_1918,APPLICATION | NOOSPHERE | PROD | ON PREgIOM,NOOSPHERE,PROD,ON PREgIOM,Unicast,445,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:03:55Z,2021-07-16T19:25:25Z,58
10.51.20.0,RFC1918; IPL-RFC_1918,APPLICATION | NZZME SPZZCE | PROD | ON PREgIOM,NZZME SPZZCE,PROD,ON PREgIOM,Unicast,445,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:00:05Z,2021-07-16T23:31:18Z,680
10.51.20.0,RFC1918; IPL-RFC_1918,APPLICATION | NZZUTILUS | PROD | ON PREgIOM,NZZUTILUS,PROD,ON PREgIOM,Unicast,443,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:01:37Z,2021-07-16T23:40:22Z,1810
10.51.20.0,RFC1918; IPL-RFC_1918,APPLICATION | OKTZZ | PROD | ON PREgIOM,OKTZZ,PROD,ON PREgIOM,Unicast,80,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:55:10Z,2021-07-16T23:34:05Z,50
10.51.20.0,RFC1918; IPL-RFC_1918,CERT AUTH | INFRZZSTRUCTURE | PROD | ON PREgIOM,INFRZZSTRUCTURE,PROD,ON PREgIOM,Unicast,80,TCP,Allowed,Allowed,Provider,2021-07-16T00:00:30Z,2021-07-16T23:19:40Z,177
10.51.20.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,53,UDP,Allowed,Allowed,Provider,2021-07-16T00:00:03Z,2021-07-16T23:40:34Z,209119
10.51.20.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,88,TCP,Allowed,Allowed,Provider,2021-07-16T00:00:23Z,2021-07-16T23:39:08Z,20535
10.51.20.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,135,TCP,Allowed,Allowed,Provider,2021-07-16T00:00:00Z,2021-07-16T23:40:14Z,4866
10.51.20.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,389,TCP,Allowed,Allowed,Provider,2021-07-16T00:00:38Z,2021-07-16T23:40:16Z,9388
10.51.20.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,389,UDP,Allowed,Allowed,Provider,2021-07-16T00:00:34Z,2021-07-16T23:40:16Z,7030
10.51.20.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,445,TCP,Allowed,Allowed,Provider,2021-07-16T00:00:04Z,2021-07-16T23:40:19Z,8988
10.51.20.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,3268,TCP,Allowed,Allowed,Provider,2021-07-16T00:00:20Z,2021-07-16T23:39:08Z,3165
10.51.20.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,49156,TCP,Allowed,Allowed,Provider,2021-07-16T00:00:00Z,2021-07-16T23:39:08Z,4621
10.51.20.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,49158,TCP,Allowed,Allowed,Provider,2021-07-16T00:03:40Z,2021-07-16T23:31:15Z,340
10.51.20.0,RFC1918; IPL-RFC_1918,FILE A | INFRZZSTRUCTURE | PROD | MZZJURO,INFRZZSTRUCTURE,PROD,MZZJURO,Unicast,7680,TCP,Allowed,Allowed,Provider,2021-07-16T00:02:25Z,2021-07-17T00:33:47Z,223
10.51.20.0,RFC1918; IPL-RFC_1918,FILE A | INFRZZSTRUCTURE | PROD | POHNPEgIOI,INFRZZSTRUCTURE,PROD,POHNPEgIOI,Unicast,7680,TCP,Allowed,Allowed,Provider,2021-07-16T00:22:28Z,2021-07-16T23:39:29Z,236
10.51.20.0,RFC1918; IPL-RFC_1918,FOLDER REDIRECT | INFRZZSTRUCTURE | PROD | ON PREgIOM,INFRZZSTRUCTURE,PROD,ON PREgIOM,Unicast,445,TCP,Allowed,Allowed,Provider,2021-07-16T00:04:28Z,2021-07-16T23:29:56Z,1795
10.51.20.0,RFC1918; IPL-RFC_1918,FOLDER REDIRECT | MULTI ZZPP | PROD | ON PREgIOM,MULTI ZZPP,PROD,ON PREgIOM,Unicast,445,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:24:21Z,2021-07-16T23:11:51Z,414
10.51.20.0,RFC1918; IPL-RFC_1918,PATCH MGMT | IST WSUS | PROD | ON PREgIOM,IST WSUS,PROD,ON PREgIOM,Unicast,8530,TCP,Allowed,Allowed,Provider,2021-07-16T00:01:33Z,2021-07-16T23:47:07Z,9032
10.51.20.0,RFC1918; IPL-RFC_1918,PATCH MGMT | SOLZZRWINDS | PROD | ON PREgIOM,SOLZZRWINDS,PROD,ON PREgIOM,Unicast,80,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:00:22Z,2021-07-16T23:49:49Z,3533
10.51.20.0,RFC1918; IPL-RFC_1918,PATCH MGMT | SOLZZRWINDS | PROD | ON PREgIOM,SOLZZRWINDS,PROD,ON PREgIOM,Unicast,10123,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:15:32Z,2021-07-16T19:28:35Z,508
10.51.20.0,RFC1918; IPL-RFC_1918,PROCESSING | NZZUTILUS | PROD | ON PREgIOM,NZZUTILUS,PROD,ON PREgIOM,Unicast,445,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:00:02Z,2021-07-16T23:40:44Z,95
10.51.20.0,RFC1918; IPL-RFC_1918,SQL A | INFRZZSTRUCTURE | PROD | ON PREgIOM,INFRZZSTRUCTURE,PROD,ON PREgIOM,Unicast,1433,TCP,Allowed,Allowed,Provider,2021-07-16T00:10:13Z,2021-07-16T23:35:27Z,1194
10.51.20.0,RFC1918; IPL-RFC_1918,WEB | ENCORE TELLER | PROD | ON PREgIOM,ENCORE TELLER,PROD,ON PREgIOM,Unicast,80,TCP,Allowed,Allowed,Provider,2021-07-16T00:01:27Z,2021-07-16T23:33:24Z,2410
10.51.20.0,RFC1918; IPL-RFC_1918,WEB | ENCORE TELLER | PROD | ON PREgIOM,ENCORE TELLER,PROD,ON PREgIOM,Unicast,445,TCP,Allowed,Allowed,Provider,2021-07-16T06:06:16Z,2021-07-16T21:42:31Z,6
10.51.20.0,RFC1918; IPL-RFC_1918,WEB | NZZUTILUS | PROD | ON PREgIOM,NZZUTILUS,PROD,ON PREgIOM,Unicast,443,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:04:19Z,2021-07-16T23:34:02Z,1498
10.51.20.0,RFC1918; IPL-RFC_1918,WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,Unicast,0,ICMP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:01:57Z,2021-07-16T23:31:51Z,264
