consumer_appgroup_combined,consumer_app,consumer_env,consumer_loc,provider_appgroup_combined,provider_app,provider_env,provider_loc,transmission,port,protocol,reported_policy_decision,draft_policy_decision,reported_by,first_detected,last_detected,num_flows
PATCH MGMT | SOLZZRWINDS | TEST | ON PREgIOM,SOLZZRWINDS,TEST,ON PREgIOM,SQL A | INFRZZSTRUCTURE | PROD | ON PREgIOM,INFRZZSTRUCTURE,PROD,ON PREgIOM,Unicast,49158,TCP,Allowed,Allowed,Provider,2021-07-16T15:24:58Z,2021-07-16T15:36:00Z,5
PATCH MGMT | SOLZZRWINDS | TEST | ON PREgIOM,SOLZZRWINDS,TEST,ON PREgIOM,SQL A | PO | PROD | ON PREgIOM,PO,PROD,ON PREgIOM,Unicast,135,TCP,Allowed,Allowed,Consumer,2021-07-16T14:55:27Z,2021-07-16T14:55:27Z,10
PATCH MGMT | SOLZZRWINDS | TEST | ON PREgIOM,SOLZZRWINDS,TEST,ON PREgIOM,SQL A | PO | PROD | ON PREgIOM,PO,PROD,ON PREgIOM,Unicast,135,TCP,Allowed,Allowed,Provider,2021-07-16T14:55:27Z,2021-07-16T14:55:27Z,11
PATCH MGMT | SOLZZRWINDS | TEST | ON PREgIOM,SOLZZRWINDS,TEST,ON PREgIOM,STORAGE | STORZZGE | PROD | ON PREgIOM,STORZZGE,PROD,ON PREgIOM,Unicast,135,TCP,Allowed,Allowed,Provider,2021-07-16T14:52:32Z,2021-07-16T14:55:27Z,11
PATCH MGMT | SOLZZRWINDS | TEST | ON PREgIOM,SOLZZRWINDS,TEST,ON PREgIOM,TAPE LIBRARY | NETBZZCKUP | PROD | ON PREgIOM,NETBZZCKUP,PROD,ON PREgIOM,Unicast,135,TCP,Allowed,Allowed,Consumer,2021-07-16T14:54:45Z,2021-07-16T14:54:45Z,23
PATCH MGMT | SOLZZRWINDS | TEST | ON PREgIOM,SOLZZRWINDS,TEST,ON PREgIOM,TAPE LIBRARY | NETBZZCKUP | PROD | ON PREgIOM,NETBZZCKUP,PROD,ON PREgIOM,Unicast,135,TCP,Allowed,Allowed,Provider,2021-07-16T14:54:45Z,2021-07-16T14:54:45Z,24
PATCH MGMT | SOLZZRWINDS | TEST | ON PREgIOM,SOLZZRWINDS,TEST,ON PREgIOM,VDI | INFRZZSTRUCTURE | PROD | ON PREgIOM,INFRZZSTRUCTURE,PROD,ON PREgIOM,Unicast,135,TCP,Allowed,Allowed,Consumer,2021-07-16T14:54:40Z,2021-07-16T14:57:23Z,54
PATCH MGMT | SOLZZRWINDS | TEST | ON PREgIOM,SOLZZRWINDS,TEST,ON PREgIOM,VDI | INFRZZSTRUCTURE | PROD | ON PREgIOM,INFRZZSTRUCTURE,PROD,ON PREgIOM,Unicast,135,TCP,Allowed,Allowed,Provider,2021-07-16T14:54:37Z,2021-07-16T14:57:53Z,62
PATCH MGMT | SOLZZRWINDS | TEST | ON PREgIOM,SOLZZRWINDS,TEST,ON PREgIOM,VM | INFRZZSTRUCTURE | PROD | ON PREgIOM,INFRZZSTRUCTURE,PROD,ON PREgIOM,Unicast,135,TCP,Allowed,Allowed,Consumer,2021-07-16T15:10:46Z,2021-07-16T15:10:46Z,7
PATCH MGMT | SOLZZRWINDS | TEST | ON PREgIOM,SOLZZRWINDS,TEST,ON PREgIOM,VM | INFRZZSTRUCTURE | PROD | ON PREgIOM,INFRZZSTRUCTURE,PROD,ON PREgIOM,Unicast,135,TCP,Allowed,Allowed,Provider,2021-07-16T15:11:16Z,2021-07-16T15:11:16Z,8
PATCH MGMT | SOLZZRWINDS | TEST | ON PREgIOM,SOLZZRWINDS,TEST,ON PREgIOM,WEB | COMMUNICZZTOR | TEST | ON PREgIOM,COMMUNICZZTOR,TEST,ON PREgIOM,Unicast,135,TCP,Allowed,Allowed,Consumer,2021-07-16T14:56:24Z,2021-07-16T15:38:37Z,41
PATCH MGMT | SOLZZRWINDS | TEST | ON PREgIOM,SOLZZRWINDS,TEST,ON PREgIOM,WEB | COMMUNICZZTOR | TEST | ON PREgIOM,COMMUNICZZTOR,TEST,ON PREgIOM,Unicast,135,TCP,Allowed,Allowed,Provider,2021-07-16T15:32:11Z,2021-07-16T15:38:37Z,26
PATCH MGMT | SOLZZRWINDS | TEST | ON PREgIOM,SOLZZRWINDS,TEST,ON PREgIOM,WEB | ENCORE TELLER | PROD | ON PREgIOM,ENCORE TELLER,PROD,ON PREgIOM,Unicast,135,TCP,Allowed,Allowed,Consumer,2021-07-16T14:54:30Z,2021-07-16T15:26:16Z,33
PATCH MGMT | SOLZZRWINDS | TEST | ON PREgIOM,SOLZZRWINDS,TEST,ON PREgIOM,WEB | ENCORE TELLER | PROD | ON PREgIOM,ENCORE TELLER,PROD,ON PREgIOM,Unicast,135,TCP,Allowed,Allowed,Provider,2021-07-16T14:54:30Z,2021-07-16T15:25:24Z,38
PATCH MGMT | SOLZZRWINDS | TEST | ON PREgIOM,SOLZZRWINDS,TEST,ON PREgIOM,WEB | ENCORE TELLER | PROD | ON PREgIOM,ENCORE TELLER,PROD,ON PREgIOM,Unicast,139,TCP,Allowed,Allowed,Consumer,2021-07-16T15:24:56Z,2021-07-16T15:24:56Z,4
PATCH MGMT | SOLZZRWINDS | TEST | ON PREgIOM,SOLZZRWINDS,TEST,ON PREgIOM,WEB | ENCORE TELLER | PROD | ON PREgIOM,ENCORE TELLER,PROD,ON PREgIOM,Unicast,445,TCP,Allowed,Allowed,Consumer,2021-07-16T15:23:36Z,2021-07-16T15:23:36Z,4
PATCH MGMT | SOLZZRWINDS | TEST | ON PREgIOM,SOLZZRWINDS,TEST,ON PREgIOM,WEB | ENCORE TELLER | PROD | ON PREgIOM,ENCORE TELLER,PROD,ON PREgIOM,Unicast,49668,TCP,Allowed,Allowed,Consumer,2021-07-16T15:23:23Z,2021-07-16T15:23:23Z,4
PATCH MGMT | SOLZZRWINDS | TEST | ON PREgIOM,SOLZZRWINDS,TEST,ON PREgIOM,WEB | ENCORE TELLER | PROD | ON PREgIOM,ENCORE TELLER,PROD,ON PREgIOM,Unicast,49668,TCP,Allowed,Allowed,Provider,2021-07-16T15:23:23Z,2021-07-16T15:23:23Z,4
PATCH MGMT | SOLZZRWINDS | TEST | ON PREgIOM,SOLZZRWINDS,TEST,ON PREgIOM,WEB | NZZUTILUS | PROD | ON PREgIOM,NZZUTILUS,PROD,ON PREgIOM,Unicast,135,TCP,Allowed,Allowed,Consumer,2021-07-16T14:32:09Z,2021-07-16T14:55:27Z,30
PATCH MGMT | SOLZZRWINDS | TEST | ON PREgIOM,SOLZZRWINDS,TEST,ON PREgIOM,WEB | NZZUTILUS | PROD | ON PREgIOM,NZZUTILUS,PROD,ON PREgIOM,Unicast,135,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T14:32:09Z,2021-07-16T14:55:27Z,28
PATCH MGMT | SOLZZRWINDS | TEST | ON PREgIOM,SOLZZRWINDS,TEST,ON PREgIOM,WEB | PO | PROD | ON PREgIOM,PO,PROD,ON PREgIOM,Unicast,135,TCP,Allowed,Allowed,Consumer,2021-07-16T14:55:27Z,2021-07-16T14:55:27Z,12
PATCH MGMT | SOLZZRWINDS | TEST | ON PREgIOM,SOLZZRWINDS,TEST,ON PREgIOM,WEB | PO | PROD | ON PREgIOM,PO,PROD,ON PREgIOM,Unicast,135,TCP,Allowed,Allowed,Provider,2021-07-16T14:55:27Z,2021-07-16T14:55:27Z,13
PATCH MGMT | SOLZZRWINDS | TEST | ON PREgIOM,SOLZZRWINDS,TEST,ON PREgIOM,WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,Unicast,135,TCP,Allowed,Allowed,Provider,2021-07-16T15:25:28Z,2021-07-16T15:39:07Z,22
PATCH MGMT | SOLZZRWINDS | TEST | ON PREgIOM,SOLZZRWINDS,TEST,ON PREgIOM,WEB/APP A | COMMUNICZZTOR | PROD | ON PREgIOM,COMMUNICZZTOR,PROD,ON PREgIOM,Unicast,135,TCP,Allowed,Allowed,Consumer,2021-07-16T15:28:55Z,2021-07-16T21:02:34Z,206
PATCH MGMT | SOLZZRWINDS | TEST | ON PREgIOM,SOLZZRWINDS,TEST,ON PREgIOM,WEB/APP A | COMMUNICZZTOR | PROD | ON PREgIOM,COMMUNICZZTOR,PROD,ON PREgIOM,Unicast,135,TCP,Allowed,Allowed,Provider,2021-07-16T15:25:01Z,2021-07-16T21:02:34Z,249
PATCH MGMT | SOLZZRWINDS | TEST | ON PREgIOM,SOLZZRWINDS,TEST,ON PREgIOM,WEB/DB A | NZZUTILUS | TEST | ON PREgIOM,NZZUTILUS,TEST,ON PREgIOM,Unicast,135,TCP,Allowed,Allowed,Consumer,2021-07-16T14:53:39Z,2021-07-16T14:53:39Z,5
PATCH MGMT | SOLZZRWINDS | TEST | ON PREgIOM,SOLZZRWINDS,TEST,ON PREgIOM,WEB/DB A | NZZUTILUS | TEST | ON PREgIOM,NZZUTILUS,TEST,ON PREgIOM,Unicast,135,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T14:53:39Z,2021-07-16T14:53:39Z,6
PATCH MGMT | SOLZZRWINDS | TEST | ON PREgIOM,SOLZZRWINDS,TEST,ON PREgIOM,WEB/DB A | PO | TEST | ON PREgIOM,PO,TEST,ON PREgIOM,Unicast,135,TCP,Allowed,Allowed,Consumer,2021-07-16T14:55:27Z,2021-07-16T14:55:27Z,8
PATCH MGMT | SOLZZRWINDS | TEST | ON PREgIOM,SOLZZRWINDS,TEST,ON PREgIOM,WEB/DB A | PO | TEST | ON PREgIOM,PO,TEST,ON PREgIOM,Unicast,135,TCP,Allowed,Allowed,Provider,2021-07-16T14:55:27Z,2021-07-16T14:55:27Z,9
PATCH MGMT | SOLZZRWINDS | TEST | ON PREgIOM,SOLZZRWINDS,TEST,ON PREgIOM,WORKSTATION | HELP DESK | PROD | ON PREgIOM,HELP DESK,PROD,ON PREgIOM,Unicast,135,TCP,Allowed,Allowed,Consumer,2021-07-16T15:09:16Z,2021-07-16T16:09:41Z,59
PATCH MGMT | SOLZZRWINDS | TEST | ON PREgIOM,SOLZZRWINDS,TEST,ON PREgIOM,WORKSTATION | HELP DESK | PROD | ON PREgIOM,HELP DESK,PROD,ON PREgIOM,Unicast,135,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T15:07:31Z,2021-07-16T16:11:58Z,56
PATCH MGMT | SOLZZRWINDS | TEST | ON PREgIOM,SOLZZRWINDS,TEST,ON PREgIOM,WORKSTATION | HELP DESK | PROD | ON PREgIOM,HELP DESK,PROD,ON PREgIOM,Unicast,54478,TCP,Allowed,Allowed,Consumer,2021-07-16T15:06:33Z,2021-07-16T15:06:33Z,4
PATCH MGMT | SOLZZRWINDS | TEST | ON PREgIOM,SOLZZRWINDS,TEST,ON PREgIOM,WORKSTATION | HELP DESK | PROD | ON PREgIOM,HELP DESK,PROD,ON PREgIOM,Unicast,54478,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T15:06:33Z,2021-07-16T15:06:33Z,4
PATCH MGMT | SOLZZRWINDS | TEST | ON PREgIOM,SOLZZRWINDS,TEST,ON PREgIOM,WORKSTATION | HELP DESK | PROD | ON PREgIOM,HELP DESK,PROD,ON PREgIOM,Unicast,59052,TCP,Allowed,Allowed,Consumer,2021-07-16T15:06:32Z,2021-07-16T15:51:28Z,7
PATCH MGMT | SOLZZRWINDS | TEST | ON PREgIOM,SOLZZRWINDS,TEST,ON PREgIOM,WORKSTATION | HELP DESK | PROD | ON PREgIOM,HELP DESK,PROD,ON PREgIOM,Unicast,59052,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T15:06:32Z,2021-07-16T15:51:28Z,7
PATCH MGMT | SOLZZRWINDS | TEST | ON PREgIOM,SOLZZRWINDS,TEST,ON PREgIOM,WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,Unicast,0,ICMP,Allowed,Allowed,Provider,2021-07-16T10:08:23Z,2021-07-16T15:09:56Z,36
PATCH MGMT | SOLZZRWINDS | TEST | ON PREgIOM,SOLZZRWINDS,TEST,ON PREgIOM,WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,Unicast,135,TCP,Allowed,Allowed,Consumer,2021-07-16T10:07:56Z,2021-07-16T15:55:13Z,571
PATCH MGMT | SOLZZRWINDS | TEST | ON PREgIOM,SOLZZRWINDS,TEST,ON PREgIOM,WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,Unicast,135,TCP,Allowed,Allowed,Provider,2021-07-16T10:08:21Z,2021-07-16T15:55:43Z,697
PATCH MGMT | SOLZZRWINDS | TEST | ON PREgIOM,SOLZZRWINDS,TEST,ON PREgIOM,WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,Unicast,137,UDP,Allowed,Allowed,Consumer,2021-07-16T10:21:55Z,2021-07-16T13:19:36Z,8
PATCH MGMT | SOLZZRWINDS | TEST | ON PREgIOM,SOLZZRWINDS,TEST,ON PREgIOM,WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,Unicast,139,TCP,Allowed,Allowed,Consumer,2021-07-16T10:12:06Z,2021-07-16T15:05:56Z,29
PATCH MGMT | SOLZZRWINDS | TEST | ON PREgIOM,SOLZZRWINDS,TEST,ON PREgIOM,WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,Unicast,445,TCP,Allowed,Allowed,Consumer,2021-07-16T10:10:46Z,2021-07-16T15:07:14Z,44
PATCH MGMT | SOLZZRWINDS | TEST | ON PREgIOM,SOLZZRWINDS,TEST,ON PREgIOM,WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,Unicast,445,TCP,Allowed,Allowed,Provider,2021-07-16T10:08:26Z,2021-07-16T15:09:59Z,66
PATCH MGMT | SOLZZRWINDS | TEST | ON PREgIOM,SOLZZRWINDS,TEST,ON PREgIOM,WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,Unicast,1051,TCP,Allowed,Allowed,Provider,2021-07-16T15:02:06Z,2021-07-16T15:06:10Z,4
PATCH MGMT | SOLZZRWINDS | TEST | ON PREgIOM,SOLZZRWINDS,TEST,ON PREgIOM,WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,Unicast,2868,TCP,Allowed,Allowed,Consumer,2021-07-16T15:10:10Z,2021-07-16T15:12:47Z,4
PATCH MGMT | SOLZZRWINDS | TEST | ON PREgIOM,SOLZZRWINDS,TEST,ON PREgIOM,WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,Unicast,2868,TCP,Allowed,Allowed,Provider,2021-07-16T15:05:22Z,2021-07-16T15:13:17Z,6
PATCH MGMT | SOLZZRWINDS | TEST | ON PREgIOM,SOLZZRWINDS,TEST,ON PREgIOM,WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,Unicast,49670,TCP,Allowed,Allowed,Consumer,2021-07-16T11:10:38Z,2021-07-16T13:08:34Z,7
PATCH MGMT | SOLZZRWINDS | TEST | ON PREgIOM,SOLZZRWINDS,TEST,ON PREgIOM,WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,Unicast,49670,TCP,Allowed,Allowed,Provider,2021-07-16T10:09:38Z,2021-07-16T14:59:57Z,13
PATCH MGMT | SOLZZRWINDS | TEST | ON PREgIOM,SOLZZRWINDS,TEST,ON PREgIOM,WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,Unicast,49674,TCP,Allowed,Allowed,Consumer,2021-07-16T11:10:48Z,2021-07-16T13:08:44Z,6
PATCH MGMT | SOLZZRWINDS | TEST | ON PREgIOM,SOLZZRWINDS,TEST,ON PREgIOM,WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,Unicast,49674,TCP,Allowed,Allowed,Provider,2021-07-16T10:10:53Z,2021-07-16T14:59:57Z,12
PATCH MGMT | SOLZZRWINDS | TEST | ON PREgIOM,SOLZZRWINDS,TEST,ON PREgIOM,WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,Unicast,49763,TCP,Allowed,Allowed,Consumer,2021-07-16T11:13:09Z,2021-07-16T15:00:01Z,10
PATCH MGMT | SOLZZRWINDS | TEST | ON PREgIOM,SOLZZRWINDS,TEST,ON PREgIOM,WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,Unicast,49763,TCP,Allowed,Allowed,Provider,2021-07-16T10:10:45Z,2021-07-16T15:00:31Z,18
PATCH MGMT | SOLZZRWINDS | TEST | ON PREgIOM,SOLZZRWINDS,TEST,ON PREgIOM,WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,Unicast,49837,TCP,Allowed,Allowed,Provider,2021-07-16T15:06:10Z,2021-07-16T15:06:10Z,4
PATCH MGMT | SOLZZRWINDS | TEST | ON PREgIOM,SOLZZRWINDS,TEST,ON PREgIOM,WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,Unicast,51111,TCP,Allowed,Allowed,Consumer,2021-07-16T15:06:17Z,2021-07-16T15:37:58Z,6
PATCH MGMT | SOLZZRWINDS | TEST | ON PREgIOM,SOLZZRWINDS,TEST,ON PREgIOM,WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,Unicast,51111,TCP,Allowed,Allowed,Provider,2021-07-16T15:03:15Z,2021-07-16T15:40:16Z,13
PATCH MGMT | SOLZZRWINDS | TEST | ON PREgIOM,SOLZZRWINDS,TEST,ON PREgIOM,WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,Unicast,51164,TCP,Allowed,Allowed,Provider,2021-07-16T15:06:18Z,2021-07-16T15:06:18Z,4
PATCH MGMT | SOLZZRWINDS | TEST | ON PREgIOM,SOLZZRWINDS,TEST,ON PREgIOM,WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,Unicast,51291,TCP,Allowed,Allowed,Provider,2021-07-16T15:01:09Z,2021-07-16T15:01:09Z,4
PATCH MGMT | SOLZZRWINDS | TEST | ON PREgIOM,SOLZZRWINDS,TEST,ON PREgIOM,WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,Unicast,51557,TCP,Allowed,Allowed,Consumer,2021-07-16T15:06:28Z,2021-07-16T15:12:47Z,4
PATCH MGMT | SOLZZRWINDS | TEST | ON PREgIOM,SOLZZRWINDS,TEST,ON PREgIOM,WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,Unicast,51557,TCP,Allowed,Allowed,Provider,2021-07-16T15:03:56Z,2021-07-16T15:14:25Z,4
PATCH MGMT | SOLZZRWINDS | TEST | ON PREgIOM,SOLZZRWINDS,TEST,ON PREgIOM,WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,Unicast,51683,TCP,Allowed,Allowed,Provider,2021-07-16T15:06:35Z,2021-07-16T15:13:17Z,5
PATCH MGMT | SOLZZRWINDS | TEST | ON PREgIOM,SOLZZRWINDS,TEST,ON PREgIOM,WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,Unicast,54560,TCP,Allowed,Allowed,Consumer,2021-07-16T15:06:30Z,2021-07-16T15:06:30Z,5
PATCH MGMT | SOLZZRWINDS | TEST | ON PREgIOM,SOLZZRWINDS,TEST,ON PREgIOM,WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,Unicast,54560,TCP,Allowed,Allowed,Provider,2021-07-16T15:01:54Z,2021-07-16T15:18:17Z,9
PATCH MGMT | SOLZZRWINDS | TEST | ON PREgIOM,SOLZZRWINDS,TEST,ON PREgIOM,WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,Unicast,57930,TCP,Allowed,Allowed,Consumer,2021-07-16T15:00:44Z,2021-07-16T15:00:44Z,4
PATCH MGMT | SOLZZRWINDS | TEST | ON PREgIOM,SOLZZRWINDS,TEST,ON PREgIOM,WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,Unicast,57930,TCP,Allowed,Allowed,Provider,2021-07-16T15:02:25Z,2021-07-16T15:42:15Z,13
PATCH MGMT | SOLZZRWINDS | TEST | ON PREgIOM,SOLZZRWINDS,TEST,ON PREgIOM,WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,Unicast,58654,TCP,Allowed,Allowed,Consumer,2021-07-16T11:12:44Z,2021-07-16T14:59:51Z,10
PATCH MGMT | SOLZZRWINDS | TEST | ON PREgIOM,SOLZZRWINDS,TEST,ON PREgIOM,WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,Unicast,58654,TCP,Allowed,Allowed,Provider,2021-07-16T10:11:04Z,2021-07-16T15:00:29Z,11
PATCH MGMT | SOLZZRWINDS | TEST | ON PREgIOM,SOLZZRWINDS,TEST,ON PREgIOM,WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,Unicast,63903,TCP,Allowed,Allowed,Provider,2021-07-16T15:09:26Z,2021-07-16T15:40:00Z,6
PATCH MGMT | SOLZZRWINDS | TEST | ON PREgIOM,SOLZZRWINDS,TEST,ON PREgIOM,WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,Unicast,64815,TCP,Allowed,Allowed,Consumer,2021-07-16T10:21:24Z,2021-07-16T15:14:17Z,8
PATCH MGMT | SOLZZRWINDS | TEST | ON PREgIOM,SOLZZRWINDS,TEST,ON PREgIOM,WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,Unicast,64815,TCP,Allowed,Allowed,Provider,2021-07-16T10:23:20Z,2021-07-16T15:14:47Z,12
PATCH MGMT | SOLZZRWINDS | TEST | ON PREgIOM,SOLZZRWINDS,TEST,ON PREgIOM,WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,Unicast,65387,TCP,Allowed,Allowed,Consumer,2021-07-16T10:21:29Z,2021-07-16T13:20:14Z,8
PATCH MGMT | SOLZZRWINDS | TEST | ON PREgIOM,SOLZZRWINDS,TEST,ON PREgIOM,WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,Unicast,65387,TCP,Allowed,Allowed,Provider,2021-07-16T10:23:19Z,2021-07-16T15:10:07Z,12
PATCH MGMT | SOLZZRWINDS | TEST | ON PREgIOM,SOLZZRWINDS,TEST,ON PREgIOM,WORKSTATION | NETWORK TEZZM | PROD | ON PREgIOM,NETWORK TEZZM,PROD,ON PREgIOM,Unicast,135,TCP,Allowed,Allowed,Consumer,2021-07-16T15:06:15Z,2021-07-16T15:06:15Z,5
PATCH MGMT | SOLZZRWINDS | TEST | ON PREgIOM,SOLZZRWINDS,TEST,ON PREgIOM,WORKSTATION | NETWORK TEZZM | PROD | ON PREgIOM,NETWORK TEZZM,PROD,ON PREgIOM,Unicast,445,TCP,Allowed,Allowed,Consumer,2021-07-16T15:01:03Z,2021-07-16T15:06:05Z,10
PROCESSING | NZZUTILUS | PROD | ON PREgIOM,NZZUTILUS,PROD,ON PREgIOM,APPLICATION | DOCPLUS | TEST | ON PREgIOM,DOCPLUS,TEST,ON PREgIOM,Unicast,445,TCP,Allowed,Allowed,Consumer,2021-07-16T02:57:00Z,2021-07-16T20:32:16Z,36
PROCESSING | NZZUTILUS | PROD | ON PREgIOM,NZZUTILUS,PROD,ON PREgIOM,APPLICATION | DOCPLUS | TEST | ON PREgIOM,DOCPLUS,TEST,ON PREgIOM,Unicast,445,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:04:20Z,2021-07-16T19:34:31Z,17
PROCESSING | NZZUTILUS | PROD | ON PREgIOM,NZZUTILUS,PROD,ON PREgIOM,APPLICATION | NETBZZCKUP | PROD | ON PREgIOM,NETBZZCKUP,PROD,ON PREgIOM,Unicast,1556,TCP,Allowed,Allowed,Consumer,2021-07-16T03:30:54Z,2021-07-16T23:01:45Z,39
PROCESSING | NZZUTILUS | PROD | ON PREgIOM,NZZUTILUS,PROD,ON PREgIOM,APPLICATION | NETBZZCKUP | PROD | ON PREgIOM,NETBZZCKUP,PROD,ON PREgIOM,Unicast,1556,TCP,Allowed,Allowed,Provider,2021-07-16T00:30:53Z,2021-07-16T23:01:45Z,69
PROCESSING | NZZUTILUS | PROD | ON PREgIOM,NZZUTILUS,PROD,ON PREgIOM,APPLICATION | NZZME SPZZCE | PROD | ON PREgIOM,NZZME SPZZCE,PROD,ON PREgIOM,Unicast,445,TCP,Allowed,Allowed,Consumer,2021-07-16T03:01:39Z,2021-07-16T18:05:49Z,21
PROCESSING | NZZUTILUS | PROD | ON PREgIOM,NZZUTILUS,PROD,ON PREgIOM,APPLICATION | NZZME SPZZCE | PROD | ON PREgIOM,NZZME SPZZCE,PROD,ON PREgIOM,Unicast,445,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:01:02Z,2021-07-16T23:06:54Z,47
PROCESSING | NZZUTILUS | PROD | ON PREgIOM,NZZUTILUS,PROD,ON PREgIOM,APPLICATION | SCO | PROD | ON PREgIOM,SCO,PROD,ON PREgIOM,Unicast,445,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T03:00:59Z,2021-07-16T18:22:58Z,4
PROCESSING | NZZUTILUS | PROD | ON PREgIOM,NZZUTILUS,PROD,ON PREgIOM,APPLICATION | TCM | PROD | ON PREgIOM,TCM,PROD,ON PREgIOM,Unicast,445,TCP,Allowed,Allowed,Consumer,2021-07-16T05:32:30Z,2021-07-16T07:33:05Z,9
